report_date_as_yyyy_mm_dd,cftc_contract_market_code,contract_market_name,open_interest_all,lev_money_positions_long,lev_money_positions_short,asset_mgr_positions_long,asset_mgr_positions_short,dealer_positions_long_all,dealer_positions_short_all,other_rept_positions_long,other_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all
2024-12-03T00:00:00.000,092741,SWISS FRANC,85247,3214,16009,13552,40410,57796,0,680,6566,9565,21822
2024-12-03T00:00:00.000,096742,BRITISH POUND,243504,73882,21642,40773,108092,68344,50037,13763,6660,23219,33550
2024-12-03T00:00:00.000,097741,JAPANESE YEN,256849,31142,56327,48806,54646,48072,77037,64219,2059,39431,41601
2024-12-03T00:00:00.000,098662,USD INDEX,37510,13005,30622,12909,382,3648,0,1866,1677,4009,2756
2024-12-03T00:00:00.000,099741,EURO FX,675059,78970,115172,330248,179927,83527,228067,31505,24097,77569,54556
2024-12-03T00:00:00.000,112741,NZ DOLLAR,80220,15614,17816,11695,38884,40784,10465,5912,4418,3446,5868
2024-12-03T00:00:00.000,232741,AUSTRALIAN DOLLAR,190247,23360,29750,50414,71557,44802,52146,36478,2486,25601,24716
2024-12-10T00:00:00.000,090741,CANADIAN DOLLAR,408181,18975,98423,28718,172283,254413,12547,20012,24483,30191,44573
2024-12-10T00:00:00.000,092741,SWISS FRANC,109379,3242,16087,14071,35366,57422,0,600,6565,8877,26194
2024-12-10T00:00:00.000,096742,BRITISH POUND,311725,73060,31598,52093,94431,53635,56194,14476,5820,26568,31789
2024-12-10T00:00:00.000,097741,JAPANESE YEN,274834,30677,54242,50195,44923,35648,78740,65061,2522,36894,38048
2024-12-10T00:00:00.000,098662,USD INDEX,40825,14289,32531,13616,382,3823,0,1724,1823,4052,2768
2024-12-10T00:00:00.000,099741,EURO FX,727276,76775,120696,330710,168176,82138,224722,31402,28288,84363,63506
2024-12-10T00:00:00.000,112741,NZ DOLLAR,98096,14818,21363,12289,40824,46799,10413,6931,4597,3520,7160
2024-12-10T00:00:00.000,232741,AUSTRALIAN DOLLAR,239026,27751,32138,47112,81885,49561,36541,35856,1966,26561,34311
2024-12-17T00:00:00.000,090741,CANADIAN DOLLAR,485592,15303,89196,26356,182847,262725,18354,18526,19111,28710,42112
2024-12-17T00:00:00.000,092741,SWISS FRANC,85631,18487,15880,11352,41363,47459,2364,888,0,6853,25432
2024-12-17T00:00:00.000,096742,BRITISH POUND,187135,80780,26239,37375,95417,36248,23471,682,4569,24964,30353
2024-12-17T00:00:00.000,097741,JAPANESE YEN,181673,22969,60105,46402,52132,4548,19866,63740,2696,34688,37548
2024-12-17T00:00:00.000,098662,USD INDEX,41281,14577,22196,18012,503,1044,12586,1756,1812,3753,2045
2024-12-17T00:00:00.000,099741,EURO FX,584000,75931,114176,333070,170058,22018,169508,24959,20042,72006,54200
2024-12-17T00:00:00.000,112741,NZ DOLLAR,80998,9402,22221,12597,45537,53441,867,1767,4766,2967,6783
2024-12-17T00:00:00.000,232741,AUSTRALIAN DOLLAR,172661,18786,40905,25759,87278,87191,1212,9572,2345,21997,31565
2024-12-24T00:00:00.000,090741,CANADIAN DOLLAR,345942,7772,91884,26845,186409,254742,11188,18736,6937,27426,39103
2024-12-24T00:00:00.000,092741,SWISS FRANC,85954,11111,14081,8298,44212,57943,1737,1178,500,6196,24196
2024-12-24T00:00:00.000,096742,BRITISH POUND,188844,79351,26677,35229,96873,38631,20167,2369,5384,25928,32407
2024-12-24T00:00:00.000,097741,JAPANESE YEN,200720,31241,68682,51863,61797,17148,19419,58118,2478,34105,40099
2024-12-24T00:00:00.000,098662,USD INDEX,44472,15542,25232,18215,492,3121,12639,1895,2217,4014,2207
2024-12-24T00:00:00.000,099741,EURO FX,597583,69968,116500,339295,176429,31021,164000,27894,24642,70773,57380
2024-12-24T00:00:00.000,112741,NZ DOLLAR,84775,10339,23053,11429,48833,57342,1019,1829,4804,2990,6220
2024-12-24T00:00:00.000,232741,AUSTRALIAN DOLLAR,177789,17948,45552,26322,84629,88468,1403,11159,2283,23162,33192
2024-12-31T00:00:00.000,090741,CANADIAN DOLLAR,353686,9682,94539,26848,189077,254303,9994,23540,7351,26886,40298
2024-12-31T00:00:00.000,092741,SWISS FRANC,89129,9895,15662,8991,44968,59150,2024,400,500,8511,23793
2024-12-31T00:00:00.000,096742,BRITISH POUND,188879,78757,29649,37075,92001,36734,21386,2412,5359,24856,31439
2024-12-31T00:00:00.000,097741,JAPANESE YEN,206971,31671,73989,53727,62257,18594,17912,56485,5160,35222,36381
2024-12-31T00:00:00.000,098662,USD INDEX,42976,14641,23919,19625,220,1174,12586,2098,2167,3943,2589
2024-12-31T00:00:00.000,099741,EURO FX,609159,80796,122636,336955,183094,29997,162916,27026,24631,73479,54976
2024-12-31T00:00:00.000,112741,NZ DOLLAR,88125,13477,25256,10608,49860,58103,1019,2030,4886,3067,6264
2024-12-31T00:00:00.000,232741,AUSTRALIAN DOLLAR,182872,18045,51275,27714,84560,86785,1517,14172,2276,24327,31415
2025-01-07T00:00:00.000,090741,CANADIAN DOLLAR,357210,5550,100129,28378,188673,260359,13069,23291,1829,27806,41684
2025-01-07T00:00:00.000,092741,SWISS FRANC,91244,7463,17271,9442,45504,65563,2112,400,1425,7351,23907
2025-01-07T00:00:00.000,096742,BRITISH POUND,188770,72934,25621,39627,97709,42238,18677,0,4009,25328,34111
2025-01-07T00:00:00.000,097741,JAPANESE YEN,212456,24057,77219,53082,62661,26016,16670,57167,3677,38992,39087
2025-01-07T00:00:00.000,098662,USD INDEX,44874,14064,25606,22117,278,943,12586,1923,2090,3968,2455
2025-01-07T00:00:00.000,099741,EURO FX,603187,69495,111083,333660,182397,29921,158813,29109,29012,76649,57529
2025-01-07T00:00:00.000,112741,NZ DOLLAR,92127,12991,26538,12299,52742,60162,1046,1914,4571,3278,5747
2025-01-07T00:00:00.000,232741,AUSTRALIAN DOLLAR,197764,15484,49272,45198,88044,88021,15302,13889,400,23643,33217
2025-01-14T00:00:00.000,090741,CANADIAN DOLLAR,350363,6876,94932,30100,185148,248173,14987,26219,1973,27533,41861
2025-01-14T00:00:00.000,092741,SWISS FRANC,94045,7987,16318,7141,47898,70293,2083,400,1880,7316,24958
2025-01-14T00:00:00.000,096742,BRITISH POUND,200826,67791,32917,47966,103195,53090,14732,1033,3613,21817,37240
2025-01-14T00:00:00.000,097741,JAPANESE YEN,223952,25130,77511,52052,72161,39297,15437,56907,6665,40268,41880
2025-01-14T00:00:00.000,098662,USD INDEX,45758,14541,22889,22451,205,1412,16759,2003,2113,4033,2474
2025-01-14T00:00:00.000,099741,EURO FX,604225,68363,108162,332942,175066,33400,164026,28075,27586,72682,60622
2025-01-14T00:00:00.000,112741,NZ DOLLAR,92053,10519,24626,12140,52919,62179,2542,2379,4575,3632,6187
2025-01-14T00:00:00.000,232741,AUSTRALIAN DOLLAR,192020,9209,48248,48166,86524,88369,12420,11969,855,23314,32980
2025-01-21T00:00:00.000,090741,CANADIAN DOLLAR,331635,3350,95722,33303,166181,231799,16395,24764,2627,27246,39537
2025-01-21T00:00:00.000,092741,SWISS FRANC,96356,6358,18287,9915,47506,70502,2196,400,3265,8255,24176
2025-01-21T00:00:00.000,096742,BRITISH POUND,212688,63658,30610,43354,107685,72459,20685,3131,3130,21903,42395
2025-01-21T00:00:00.000,097741,JAPANESE YEN,211620,27591,67227,50196,63403,17792,24265,59901,6429,43642,37798
2025-01-21T00:00:00.000,098662,USD INDEX,45714,15090,17058,21935,667,1687,20639,1255,3251,4133,2485
2025-01-21T00:00:00.000,099741,EURO FX,609492,72504,107738,340273,179395,22173,166474,28942,28476,75560,57369
2025-01-21T00:00:00.000,112741,NZ DOLLAR,90600,8488,22229,13484,53527,61158,2772,2745,4729,3551,6169
2025-01-21T00:00:00.000,232741,AUSTRALIAN DOLLAR,190211,10834,47493,43528,86074,88124,13032,13471,855,24195,32698
2025-01-28T00:00:00.000,090741,CANADIAN DOLLAR,331109,5869,89815,33248,172952,228840,12867,24614,1568,26467,41836
2025-01-28T00:00:00.000,092741,SWISS FRANC,97264,4801,19970,8952,49503,73886,2694,400,3422,8491,20941
2025-01-28T00:00:00.000,096742,BRITISH POUND,206821,52427,32499,33544,103154,88834,19266,831,3035,21081,38763
2025-01-28T00:00:00.000,097741,JAPANESE YEN,216788,24923,59098,58289,60102,11429,38639,64660,9158,44173,36477
2025-01-28T00:00:00.000,098662,USD INDEX,40991,14209,13702,18866,570,1455,20764,1296,1696,3888,2982
2025-01-28T00:00:00.000,099741,EURO FX,618908,72532,106828,347583,173187,16363,183222,28031,26281,75982,50973
2025-01-28T00:00:00.000,112741,NZ DOLLAR,83969,5309,23244,12358,49074,58569,3405,3295,1188,3201,5821
2025-01-28T00:00:00.000,232741,AUSTRALIAN DOLLAR,192011,9389,53670,45578,87983,90691,10129,13694,400,23866,31036
2025-02-04T00:00:00.000,090741,CANADIAN DOLLAR,346984,5300,96118,34620,184732,246568,15650,22697,2287,25707,36105
2025-02-04T00:00:00.000,092741,SWISS FRANC,97931,5855,19488,9503,50266,73205,2841,400,3323,8424,21469
2025-02-04T00:00:00.000,096742,BRITISH POUND,204644,56170,33271,34621,99697,78492,21927,2194,2876,22951,36657
2025-02-04T00:00:00.000,097741,JAPANESE YEN,231911,33050,62138,62742,49047,8671,61195,64876,8874,49277,37362
2025-02-04T00:00:00.000,098662,USD INDEX,39705,13734,11901,18334,527,1430,20814,1304,2935,3885,2510
2025-02-04T00:00:00.000,099741,EURO FX,616623,82094,104271,339196,175446,15873,177918,28881,30552,74337,52194
2025-02-04T00:00:00.000,112741,NZ DOLLAR,83998,5628,22054,14061,50419,55434,2686,4331,1710,3459,6044
2025-02-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,204869,13048,51597,54124,99681,92424,11428,12170,868,22568,30760
2025-02-11T00:00:00.000,090741,CANADIAN DOLLAR,326849,5683,87330,34871,173754,228531,13506,19451,2183,25075,36838
2025-02-11T00:00:00.000,092741,SWISS FRANC,98159,5508,20466,8717,46136,72997,2411,400,3597,9859,24871
2025-02-11T00:00:00.000,096742,BRITISH POUND,208138,58540,26918,32211,100276,73569,25186,4735,3363,24316,37628
2025-02-11T00:00:00.000,097741,JAPANESE YEN,273314,35523,66542,86253,48939,9892,100568,80430,9588,49809,36270
2025-02-11T00:00:00.000,098662,USD INDEX,39291,14117,11648,17226,596,1905,20639,1439,2931,3546,2419
2025-02-11T00:00:00.000,099741,EURO FX,622873,88642,109469,338182,177937,16384,178074,28998,31177,76243,51792
2025-02-11T00:00:00.000,112741,NZ DOLLAR,87118,7589,18965,13334,56649,54884,2713,6017,1435,4103,6165
2025-02-11T00:00:00.000,232741,AUSTRALIAN DOLLAR,196295,11077,53572,60547,89614,78023,14027,12825,400,26941,31800
2025-02-18T00:00:00.000,090741,CANADIAN DOLLAR,323195,6968,85062,37853,173314,217615,15735,19583,1339,26645,33214
2025-02-18T00:00:00.000,092741,SWISS FRANC,97878,6830,20990,8872,47924,72828,2865,400,4005,8807,21953
2025-02-18T00:00:00.000,096742,BRITISH POUND,203370,63543,28739,40426,96902,58645,24582,3376,5549,24129,34347
2025-02-18T00:00:00.000,097741,JAPANESE YEN,281163,43974,67824,87890,48966,13311,110416,80864,8457,43985,34361
2025-02-18T00:00:00.000,098662,USD INDEX,38459,15966,10461,15140,620,1704,20922,1157,2253,3161,2872
2025-02-18T00:00:00.000,099741,EURO FX,638024,89424,100651,346446,173913,19976,200260,29362,35609,75697,50472
2025-02-18T00:00:00.000,112741,NZ DOLLAR,89366,9359,23219,12527,56326,56150,1902,5997,917,3718,5387
2025-02-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,189686,15678,49025,57810,88894,69238,13291,12514,400,25863,29493
2025-02-25T00:00:00.000,090741,CANADIAN DOLLAR,319493,8701,75578,36149,174505,213044,19094,18007,1809,27768,32683
2025-02-25T00:00:00.000,092741,SWISS FRANC,97178,4978,21079,8894,47718,72525,3415,400,3276,10235,21544
2025-02-25T00:00:00.000,096742,BRITISH POUND,200468,60643,28575,43185,90483,56707,26496,1217,5549,24992,35641
2025-02-25T00:00:00.000,097741,JAPANESE YEN,329186,47598,59318,109396,37634,10456,165651,90547,8359,45737,32772
2025-02-25T00:00:00.000,098662,USD INDEX,38062,15680,9074,13997,624,1375,20472,1346,2357,2808,2679
2025-02-25T00:00:00.000,099741,EURO FX,658684,93762,99058,356354,165177,20386,230729,28193,29796,78634,52569
2025-02-25T00:00:00.000,112741,NZ DOLLAR,90322,9742,24477,13640,56153,54654,1764,6487,794,3958,5293
2025-02-25T00:00:00.000,232741,AUSTRALIAN DOLLAR,185971,17142,47694,53834,91123,66682,8075,16386,400,24241,30993
2025-03-04T00:00:00.000,090741,CANADIAN DOLLAR,340218,10601,75181,31569,178722,224852,17619,19442,3732,24406,35616
2025-03-04T00:00:00.000,092741,SWISS FRANC,97021,4488,19584,10931,46743,67935,3835,400,3296,11964,22260
2025-03-04T00:00:00.000,096742,BRITISH POUND,200634,62241,28491,41378,86017,42892,33301,8711,2549,27706,32570
2025-03-04T00:00:00.000,097741,JAPANESE YEN,354415,47578,45028,115992,32223,9567,196332,92774,4596,45054,32786
2025-03-04T00:00:00.000,098662,USD INDEX,39075,19095,9095,12355,468,1256,20972,1136,3617,2886,2576
2025-03-04T00:00:00.000,099741,EURO FX,683819,94173,102395,366028,154304,22785,255957,28435,28130,83321,53956
2025-03-04T00:00:00.000,112741,NZ DOLLAR,99433,15333,24252,12487,64015,60056,2062,6242,944,3282,6127
2025-03-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,202272,16843,45216,56080,101450,70486,7266,20182,863,24680,33476
2025-03-11T00:00:00.000,090741,CANADIAN DOLLAR,339922,6946,70407,30511,177603,220845,16970,23860,3444,26850,40588
2025-03-11T00:00:00.000,092741,SWISS FRANC,100493,3870,20611,8563,41867,62679,4120,0,3230,13232,18516
2025-03-11T00:00:00.000,096742,BRITISH POUND,248457,61074,33141,51007,76459,37619,51811,11342,2799,41071,37903
2025-03-11T00:00:00.000,097741,JAPANESE YEN,446178,46055,45638,111825,27286,13116,202317,92467,3589,59045,43678
2025-03-11T00:00:00.000,098662,USD INDEX,39865,21509,7340,8120,683,1372,20750,960,3636,2856,2408
2025-03-11T00:00:00.000,099741,EURO FX,729760,90093,96012,375109,135878,28370,291663,27194,31970,100166,65409
2025-03-11T00:00:00.000,112741,NZ DOLLAR,117627,13034,22944,12730,61287,57878,1688,5935,1263,3553,5948
2025-03-11T00:00:00.000,232741,AUSTRALIAN DOLLAR,258738,18600,42390,53583,91965,61796,11722,19673,400,32037,39212
2025-03-18T00:00:00.000,090741,CANADIAN DOLLAR,347932,10823,74345,31120,169724,211949,20801,23931,2376,24334,34911
2025-03-18T00:00:00.000,092741,SWISS FRANC,80057,3701,20630,8870,38825,56629,595,0,500,10615,19265
2025-03-18T00:00:00.000,096742,BRITISH POUND,180841,67268,35312,60369,73497,8710,32560,1163,5483,33403,24061
2025-03-18T00:00:00.000,097741,JAPANESE YEN,296567,40348,46181,100447,20250,1791,180917,94384,3434,46056,32244
2025-03-18T00:00:00.000,098662,USD INDEX,29600,15256,15553,7305,1479,1087,3412,995,3751,2214,2662
2025-03-18T00:00:00.000,099741,EURO FX,652620,87050,73191,380024,121536,16659,329538,29749,22152,82523,49588
2025-03-18T00:00:00.000,112741,NZ DOLLAR,84543,15555,20502,12918,49828,50025,5940,1177,1958,3794,5241
2025-03-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,180546,13309,43229,47965,84580,75018,12160,6344,2157,26057,26567
2025-03-25T00:00:00.000,090741,CANADIAN DOLLAR,281126,17877,67999,32203,161425,178591,5898,19440,2127,24617,35279
2025-03-25T00:00:00.000,092741,SWISS FRANC,85731,3172,24322,8512,40372,63279,759,0,1001,10519,19028
2025-03-25T00:00:00.000,096742,BRITISH POUND,191212,71377,30671,67411,72801,10710,45978,1585,8032,32226,25827
2025-03-25T00:00:00.000,097741,JAPANESE YEN,303778,41782,41473,99454,19587,5335,190362,97598,3111,44965,34601
2025-03-25T00:00:00.000,098662,USD INDEX,29219,15453,15640,6101,2010,951,3412,1303,3223,2953,2476
2025-03-25T00:00:00.000,099741,EURO FX,672875,89643,63267,389514,125991,22135,351464,29712,25073,81743,46952
2025-03-25T00:00:00.000,112741,NZ DOLLAR,82270,11659,19996,11519,50889,53425,4725,936,631,4082,5380
2025-03-25T00:00:00.000,232741,AUSTRALIAN DOLLAR,180087,15664,46904,46220,84352,76652,7079,5968,1286,23317,28200
2025-04-01T00:00:00.000,090741,CANADIAN DOLLAR,278330,19122,68543,31590,153784,176291,9860,19657,1171,23892,37194
2025-04-01T00:00:00.000,092741,SWISS FRANC,89248,2573,25475,8677,45111,67624,783,0,500,10177,17182
2025-04-01T00:00:00.000,096742,BRITISH POUND,187160,76484,28234,59493,74408,12126,35550,582,14657,30248,26084
2025-04-01T00:00:00.000,097741,JAPANESE YEN,311162,48928,37665,99685,23036,4942,200763,96110,4974,48102,31329
2025-04-01T00:00:00.000,098662,USD INDEX,29279,15316,13335,6920,2692,919,3782,1568,4270,2164,2808
2025-04-01T00:00:00.000,099741,EURO FX,670827,91315,58425,384138,127920,24218,340593,29468,33238,80132,49095
2025-04-01T00:00:00.000,112741,NZ DOLLAR,81797,9101,19137,12291,51119,54277,4617,2168,1119,3613,5458
2025-04-01T00:00:00.000,232741,AUSTRALIAN DOLLAR,182766,16740,49859,44842,80279,72368,7723,8084,884,24740,28029
2025-04-08T00:00:00.000,090741,CANADIAN DOLLAR,258263,9354,72188,33043,128649,174083,18369,13457,512,20529,30748
2025-04-08T00:00:00.000,092741,SWISS FRANC,76433,1788,15995,8959,35918,53912,4697,514,1040,10659,18182
2025-04-08T00:00:00.000,096742,BRITISH POUND,176910,72555,28147,49561,68394,21438,26712,0,18786,24131,25646
2025-04-08T00:00:00.000,097741,JAPANESE YEN,320758,52436,33203,115727,12797,5632,233795,94462,3064,39600,24998
2025-04-08T00:00:00.000,098662,USD INDEX,22770,11631,8097,4878,2970,1684,3662,655,3807,2479,2791
2025-04-08T00:00:00.000,099741,EURO FX,697776,85855,52777,412595,129438,31861,371975,28146,34703,80668,50232
2025-04-08T00:00:00.000,112741,NZ DOLLAR,72109,8056,17994,10870,39734,47939,7088,1080,989,2947,5087
2025-04-08T00:00:00.000,232741,AUSTRALIAN DOLLAR,194476,17464,46905,52915,68529,76819,30029,5874,704,25334,32239
2025-04-15T00:00:00.000,090741,CANADIAN DOLLAR,249484,12380,63629,34698,108078,158622,41073,13841,478,22676,28959
2025-04-15T00:00:00.000,092741,SWISS FRANC,73479,2666,16542,10472,34302,46375,5277,1000,1236,12419,15575
2025-04-15T00:00:00.000,096742,BRITISH POUND,177006,70443,36385,54252,71852,16658,23966,0,12130,28689,25709
2025-04-15T00:00:00.000,097741,JAPANESE YEN,338849,51122,33022,130058,15150,7590,255341,98167,1914,42198,23708
2025-04-15T00:00:00.000,098662,USD INDEX,27224,16141,8030,3894,5135,1514,3793,1271,5404,2796,3254
2025-04-15T00:00:00.000,099741,EURO FX,708122,80754,58948,419169,129399,29171,393749,32168,27801,92871,44236
2025-04-15T00:00:00.000,112741,NZ DOLLAR,66702,7524,16984,12238,33729,41553,9198,840,799,3353,4798
2025-04-15T00:00:00.000,232741,AUSTRALIAN DOLLAR,178747,12595,36909,49846,61799,73286,35406,4752,1481,21897,26781
2025-04-22T00:00:00.000,090741,CANADIAN DOLLAR,249643,11449,50568,36040,93261,156111,67544,14616,837,23821,29827
2025-04-22T00:00:00.000,092741,SWISS FRANC,72891,3031,12129,9846,33565,45172,10233,1000,1854,13198,14466
2025-04-22T00:00:00.000,096742,BRITISH POUND,179555,67488,37721,63181,68293,10584,34346,401,6243,29322,24373
2025-04-22T00:00:00.000,097741,JAPANESE YEN,351226,50802,31359,135299,15316,8474,269048,99899,1859,44643,21535
2025-04-22T00:00:00.000,098662,USD INDEX,32880,20902,11429,3569,5782,1896,1800,1290,7635,2951,3962
2025-04-22T00:00:00.000,099741,EURO FX,719232,81269,66559,419532,123255,33861,403364,32835,27232,96353,43440
2025-04-22T00:00:00.000,112741,NZ DOLLAR,62689,8684,14983,10345,31037,37743,10430,1010,778,3948,4502
2025-04-22T00:00:00.000,232741,AUSTRALIAN DOLLAR,190798,21486,44131,50444,55466,72708,52889,4682,986,24156,20004
2025-04-29T00:00:00.000,090741,CANADIAN DOLLAR,249257,11464,43678,37759,91999,156444,75155,13768,486,22693,30810
2025-04-29T00:00:00.000,092741,SWISS FRANC,71949,3637,11519,9004,31498,44936,12816,1000,1794,12562,13512
2025-04-29T00:00:00.000,096742,BRITISH POUND,192312,62771,35223,65506,66452,10789,40109,401,3447,31474,25710
2025-04-29T00:00:00.000,097741,JAPANESE YEN,366246,50238,30627,137808,10533,10758,277672,100969,3626,44388,21703
2025-04-29T00:00:00.000,098662,USD INDEX,32830,21178,10546,3766,6818,1889,1741,1267,7896,2515,3614
2025-04-29T00:00:00.000,099741,EURO FX,730212,79893,62578,421978,120302,33550,410302,30041,27994,97376,41662
2025-04-29T00:00:00.000,112741,NZ DOLLAR,63075,9431,16618,13512,29792,33952,11249,1122,579,4201,3980
2025-04-29T00:00:00.000,232741,AUSTRALIAN DOLLAR,184804,20451,38025,47085,55470,74149,52281,3869,918,22967,21827
2025-05-06T00:00:00.000,090741,CANADIAN DOLLAR,255101,12831,44974,39126,94182,157629,76023,11927,510,24048,29872
2025-05-06T00:00:00.000,092741,SWISS FRANC,70578,3986,9707,7230,32493,45014,12408,1000,1764,12634,13492
2025-05-06T00:00:00.000,096742,BRITISH POUND,200214,66229,35698,64716,66634,13850,44929,401,3436,31693,26192
2025-05-06T00:00:00.000,097741,JAPANESE YEN,375546,54358,29708,134156,8481,15495,277678,97907,9802,44435,20682
2025-05-06T00:00:00.000,098662,USD INDEX,35412,24122,12190,3662,8753,2015,484,761,7755,2559,3937
2025-05-06T00:00:00.000,099741,EURO FX,737013,73085,67340,427317,120387,33157,415185,33705,19972,97040,41420
2025-05-06T00:00:00.000,112741,NZ DOLLAR,60509,7996,13444,12382,29388,33791,11893,1090,839,4533,4228
2025-05-06T00:00:00.000,232741,AUSTRALIAN DOLLAR,183057,20750,36601,45295,57240,73758,48838,4617,400,22896,24237
2025-05-13T00:00:00.000,090741,CANADIAN DOLLAR,262803,21114,56458,36038,104102,163355,59573,10496,1131,21276,31015
2025-05-13T00:00:00.000,092741,SWISS FRANC,73088,5456,9861,8566,33576,42769,12810,1000,1614,14560,14490
2025-05-13T00:00:00.000,096742,BRITISH POUND,194861,65307,32921,60216,65962,12208,40898,620,3413,32765,27922
2025-05-13T00:00:00.000,097741,JAPANESE YEN,359521,55015,19972,124096,14755,11512,257899,97238,7858,40015,27392
2025-05-13T00:00:00.000,098662,USD INDEX,27982,14645,6360,4745,7868,2215,403,893,7415,2849,3301
2025-05-13T00:00:00.000,099741,EURO FX,750906,86340,66187,432043,120966,34250,423571,31463,22880,94529,45021
2025-05-13T00:00:00.000,112741,NZ DOLLAR,60757,9774,13306,10720,30877,34682,11184,280,585,4303,3807
2025-05-13T00:00:00.000,232741,AUSTRALIAN DOLLAR,180460,23738,30110,38862,66357,76445,44403,3762,400,21268,22805
