report_date_as_yyyy_mm_dd,cftc_contract_market_code,contract_market_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all
2025-07-29T00:00:00.000,097741,JAPANESE YEN,329115,162122,72879,123152,215700,40306,37001
2025-07-29T00:00:00.000,098662,USD INDEX,32919,13960,18116,12534,8687,3809,3500
2025-07-29T00:00:00.000,099741,EURO FX,828577,248841,125482,452550,628328,97921,45502
2025-07-29T00:00:00.000,112741,NZ DOLLAR,46587,13080,15171,23295,22132,4692,3764
2025-07-29T00:00:00.000,232741,AUSTRALIAN DOLLAR,159680,26506,104600,102997,27955,22633,19581
2025-08-05T00:00:00.000,090741,CANADIAN DOLLAR,214849,23589,103009,156289,71412,22218,27675
2025-08-05T00:00:00.000,092741,SWISS FRANC,79837,6806,34183,60532,27419,12062,17798
2025-08-05T00:00:00.000,096742,BRITISH POUND,206254,65635,98938,108854,76211,29306,28646
2025-08-05T00:00:00.000,097741,JAPANESE YEN,337378,160258,78252,136734,224075,37362,32027
2025-08-05T00:00:00.000,098662,USD INDEX,30064,11399,18429,11847,6482,4540,2875
2025-08-05T00:00:00.000,099741,EURO FX,818360,247357,131398,453569,617114,92215,44629
2025-08-05T00:00:00.000,112741,NZ DOLLAR,48090,11085,15918,27755,21596,3780,5106
2025-08-05T00:00:00.000,232741,AUSTRALIAN DOLLAR,163900,23988,107548,110361,27816,21761,20746
2025-08-12T00:00:00.000,090741,CANADIAN DOLLAR,221109,20898,110975,162833,69262,23352,26846
2025-08-12T00:00:00.000,092741,SWISS FRANC,80415,6091,34134,60689,27465,13086,18267
2025-08-12T00:00:00.000,096742,BRITISH POUND,216082,73736,112829,109217,73700,30321,26745
2025-08-12T00:00:00.000,097741,JAPANESE YEN,351163,164693,90459,147170,221065,35172,35511
2025-08-12T00:00:00.000,098662,USD INDEX,30410,12729,18976,11370,6248,4202,3077
2025-08-12T00:00:00.000,099741,EURO FX,824972,246299,130868,458037,625100,96093,44461
2025-08-12T00:00:00.000,112741,NZ DOLLAR,48240,11160,15847,27937,22138,3806,4918
2025-08-12T00:00:00.000,232741,AUSTRALIAN DOLLAR,171294,25631,113536,114396,30163,24097,20425
2025-08-19T00:00:00.000,090741,CANADIAN DOLLAR,220859,19028,112107,165165,64347,23694,31433
2025-08-19T00:00:00.000,092741,SWISS FRANC,80039,6459,33737,60354,25832,13224,20468
2025-08-19T00:00:00.000,096742,BRITISH POUND,219831,81303,106488,103816,83024,32702,28309
2025-08-19T00:00:00.000,097741,JAPANESE YEN,348982,168363,90782,139967,219849,36614,34313
2025-08-19T00:00:00.000,098662,USD INDEX,28891,11359,17347,11278,6218,4046,3118
2025-08-19T00:00:00.000,099741,EURO FX,825219,252719,133974,452297,618728,94142,46456
2025-08-19T00:00:00.000,112741,NZ DOLLAR,47495,12986,17056,25428,20359,4229,5228
2025-08-19T00:00:00.000,232741,AUSTRALIAN DOLLAR,185901,31668,126555,124358,30962,23253,21762
2025-08-26T00:00:00.000,090741,CANADIAN DOLLAR,227180,20397,125412,168866,60306,25465,29010
2025-08-26T00:00:00.000,092741,SWISS FRANC,78933,6659,33637,59259,26207,13011,19085
2025-08-26T00:00:00.000,096742,BRITISH POUND,219906,76001,107354,108993,83031,32163,26772
2025-08-26T00:00:00.000,097741,JAPANESE YEN,357366,170765,86281,139358,229508,39284,33618
2025-08-26T00:00:00.000,098662,USD INDEX,31488,13158,19263,12326,6163,3192,3250
2025-08-26T00:00:00.000,099741,EURO FX,842215,258386,135347,461163,634369,95096,44929
2025-08-26T00:00:00.000,112741,NZ DOLLAR,53094,17143,23248,28377,20466,3839,5645
2025-08-26T00:00:00.000,232741,AUSTRALIAN DOLLAR,191207,28700,129290,135250,33965,21247,21942
2025-09-02T00:00:00.000,090741,CANADIAN DOLLAR,225322,16584,125560,173237,57879,22486,28868
2025-09-02T00:00:00.000,092741,SWISS FRANC,80906,8401,34289,58949,26490,13448,20019
2025-09-02T00:00:00.000,096742,BRITISH POUND,226437,76062,109202,117507,85703,31465,30129
2025-09-02T00:00:00.000,097741,JAPANESE YEN,414249,174774,101516,152763,229019,40872,37874
2025-09-02T00:00:00.000,098662,USD INDEX,31502,13645,18666,12109,6319,2799,3568
2025-09-02T00:00:00.000,099741,EURO FX,845820,255660,136068,455696,626965,95363,43686
2025-09-02T00:00:00.000,112741,NZ DOLLAR,55035,17462,23936,29585,21489,3726,5348
2025-09-02T00:00:00.000,232741,AUSTRALIAN DOLLAR,185048,29677,112360,124987,45873,24268,20699
2025-09-09T00:00:00.000,090741,CANADIAN DOLLAR,249304,18704,127621,192465,77424,25216,31340
2025-09-09T00:00:00.000,092741,SWISS FRANC,105100,6989,35828,77874,47059,17332,19308
2025-09-09T00:00:00.000,096742,BRITISH POUND,322879,74849,108454,184370,154586,33639,29818
2025-09-09T00:00:00.000,097741,JAPANESE YEN,410799,180724,89081,157854,258296,43537,34738
2025-09-09T00:00:00.000,098662,USD INDEX,38029,19192,24750,13288,6646,2604,3688
2025-09-09T00:00:00.000,099741,EURO FX,878104,258049,132372,468861,648508,100417,46447
2025-09-09T00:00:00.000,112741,NZ DOLLAR,71602,15479,24222,38065,27224,3637,5735
2025-09-09T00:00:00.000,232741,AUSTRALIAN DOLLAR,208092,32200,111431,141051,67830,25129,19119
2025-09-16T00:00:00.000,090741,CANADIAN DOLLAR,266847,20975,128152,218993,104812,22611,29615
2025-09-16T00:00:00.000,092741,SWISS FRANC,71730,6235,32275,49405,21207,15606,17764
2025-09-16T00:00:00.000,096742,BRITISH POUND,234531,80796,87376,112620,117719,37259,25580
2025-09-16T00:00:00.000,097741,JAPANESE YEN,299620,161673,100262,95157,163495,40523,33596
2025-09-16T00:00:00.000,098662,USD INDEX,38526,12491,25385,20961,7427,2776,3416
2025-09-16T00:00:00.000,099741,EURO FX,855448,253261,135502,490481,657861,94620,44999
2025-09-16T00:00:00.000,112741,NZ DOLLAR,49146,9251,27255,34634,15218,3655,5067
2025-09-16T00:00:00.000,232741,AUSTRALIAN DOLLAR,154790,40276,91436,82083,41432,29912,19403
2025-09-23T00:00:00.000,090741,CANADIAN DOLLAR,212186,18035,132841,169084,44903,21904,31279
2025-09-23T00:00:00.000,092741,SWISS FRANC,72030,8227,31245,49513,22854,14250,17891
2025-09-23T00:00:00.000,096742,BRITISH POUND,233166,84500,86464,112662,115866,32775,27607
2025-09-23T00:00:00.000,097741,JAPANESE YEN,309893,176400,96900,92252,175491,38621,34882
2025-09-23T00:00:00.000,098662,USD INDEX,40441,14032,24376,21419,10044,2705,3736
2025-09-23T00:00:00.000,099741,EURO FX,859215,252472,138127,495459,661236,95071,43639
2025-09-23T00:00:00.000,112741,NZ DOLLAR,56346,12295,33415,37503,14932,3756,5207
2025-09-23T00:00:00.000,232741,AUSTRALIAN DOLLAR,160854,41994,101584,89563,40649,27707,17031
2025-09-30T00:00:00.000,090741,CANADIAN DOLLAR,240191,29920,149825,184464,50185,21046,35420
2025-09-30T00:00:00.000,092741,SWISS FRANC,71950,8377,34439,49999,20007,13522,17452
2025-09-30T00:00:00.000,096742,BRITISH POUND,226426,80540,89434,113199,105453,30459,29311
2025-09-30T00:00:00.000,097741,JAPANESE YEN,305711,167811,106346,96572,157317,37613,38333
2025-09-30T00:00:00.000,098662,USD INDEX,35699,9726,23362,20620,6802,3075,3257
2025-09-30T00:00:00.000,099741,EURO FX,845775,252530,135161,484109,651245,94269,44502
2025-09-30T00:00:00.000,112741,NZ DOLLAR,68651,23582,44207,39737,17298,3865,5679
2025-09-30T00:00:00.000,232741,AUSTRALIAN DOLLAR,167976,41713,106319,97084,43192,27536,16822
2025-10-07T00:00:00.000,090741,CANADIAN DOLLAR,261636,29514,166232,206796,54881,21360,36557
2025-10-07T00:00:00.000,092741,SWISS FRANC,72046,7568,35038,50581,19286,13770,17595
2025-10-07T00:00:00.000,096742,BRITISH POUND,247550,94411,98887,121358,117829,28266,27319
2025-10-07T00:00:00.000,097741,JAPANESE YEN,305134,159197,112890,102742,148716,38472,38805
2025-10-07T00:00:00.000,098662,USD INDEX,38717,12456,25601,20856,7542,2986,3155
2025-10-07T00:00:00.000,099741,EURO FX,855286,255907,137542,488102,655936,95237,45768
2025-10-07T00:00:00.000,112741,NZ DOLLAR,72345,22866,47289,44976,19076,3704,5181
2025-10-07T00:00:00.000,232741,AUSTRALIAN DOLLAR,170970,47717,105522,91184,49383,30653,14649
2025-10-14T00:00:00.000,090741,CANADIAN DOLLAR,269924,27162,164755,215542,62962,21109,36096
2025-10-14T00:00:00.000,092741,SWISS FRANC,73172,8407,36613,51519,18689,13191,17815
2025-10-14T00:00:00.000,096742,BRITISH POUND,237520,79515,91144,129942,113152,26160,31321
2025-10-14T00:00:00.000,097741,JAPANESE YEN,305003,160639,123473,104332,140952,37645,38191
2025-10-14T00:00:00.000,098662,USD INDEX,37137,12279,27212,18342,4576,4006,2839
2025-10-14T00:00:00.000,099741,EURO FX,841079,243010,134685,484101,633231,92184,51379
2025-10-14T00:00:00.000,112741,NZ DOLLAR,82509,25599,55340,52172,20117,3751,6065
2025-10-14T00:00:00.000,232741,AUSTRALIAN DOLLAR,170002,50324,109902,89806,39328,26631,17531
2025-10-21T00:00:00.000,090741,CANADIAN DOLLAR,272419,28098,173206,217778,59424,22247,35493
2025-10-21T00:00:00.000,092741,SWISS FRANC,74034,7366,35210,51782,21236,14438,17140
2025-10-21T00:00:00.000,096742,BRITISH POUND,233484,75419,92194,127352,111747,28512,27342
2025-10-21T00:00:00.000,097741,JAPANESE YEN,307569,175724,105310,92611,160505,35561,38081
2025-10-21T00:00:00.000,098662,USD INDEX,35369,11137,26504,18129,3592,3528,2698
2025-10-21T00:00:00.000,099741,EURO FX,835887,244507,132755,479961,636194,91768,47287
2025-10-21T00:00:00.000,112741,NZ DOLLAR,89666,25478,61753,59445,21500,4031,5701
2025-10-21T00:00:00.000,232741,AUSTRALIAN DOLLAR,173878,51794,117558,94799,36580,25417,17872
2025-10-28T00:00:00.000,090741,CANADIAN DOLLAR,278750,28366,178410,225397,61986,20985,34352
2025-10-28T00:00:00.000,092741,SWISS FRANC,74922,9149,37007,51656,20193,14012,17617
2025-10-28T00:00:00.000,096742,BRITISH POUND,248118,82471,102733,138267,111167,25815,32653
2025-10-28T00:00:00.000,097741,JAPANESE YEN,321889,178745,110630,100864,169477,38949,38451
2025-10-28T00:00:00.000,098662,USD INDEX,34998,10607,26733,18818,2879,2951,2764
2025-10-28T00:00:00.000,099741,EURO FX,843717,250400,143067,482554,634150,92177,47914
2025-10-28T00:00:00.000,112741,NZ DOLLAR,88049,24330,59296,59007,22011,3487,5517
2025-10-28T00:00:00.000,232741,AUSTRALIAN DOLLAR,173436,41715,115649,102393,35731,26508,19236
2025-11-04T00:00:00.000,090741,CANADIAN DOLLAR,292964,27186,186698,238561,65168,22394,36275
2025-11-04T00:00:00.000,092741,SWISS FRANC,81378,8809,40696,59624,20373,12767,20131
2025-11-04T00:00:00.000,096742,BRITISH POUND,270917,63117,118136,178498,111671,25366,37174
2025-11-04T00:00:00.000,097741,JAPANESE YEN,314190,170180,118915,100952,148803,38692,42106
2025-11-04T00:00:00.000,098662,USD INDEX,43439,16645,32207,20006,5302,3827,2969
2025-11-04T00:00:00.000,099741,EURO FX,835176,252542,160747,476902,603514,87292,52475
2025-11-04T00:00:00.000,112741,NZ DOLLAR,91568,25314,62726,59715,20748,4026,5581
2025-11-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,180801,50360,121936,100810,35707,27847,21374
2025-11-10T00:00:00.000,090741,CANADIAN DOLLAR,289605,23151,180786,239920,66042,22492,38735
2025-11-10T00:00:00.000,092741,SWISS FRANC,82840,7403,43452,62493,19287,12817,19974
2025-11-10T00:00:00.000,096742,BRITISH POUND,272612,52423,133427,192529,100126,24956,36355
2025-11-10T00:00:00.000,097741,JAPANESE YEN,312845,172349,123873,97752,145775,38822,39275
2025-11-10T00:00:00.000,098662,USD INDEX,42792,16004,31631,20683,5511,3304,2849
2025-11-10T00:00:00.000,099741,EURO FX,831275,235920,162331,482858,594231,89372,51588
2025-11-10T00:00:00.000,112741,NZ DOLLAR,102883,28677,72746,67898,21813,3775,5791
2025-11-10T00:00:00.000,232741,AUSTRALIAN DOLLAR,179467,43114,121741,104992,34248,28101,20218
2025-11-18T00:00:00.000,090741,CANADIAN DOLLAR,278400,24252,173351,228830,67160,22965,35536
2025-11-18T00:00:00.000,092741,SWISS FRANC,76329,8746,40931,52870,18001,14264,16948
2025-11-18T00:00:00.000,096742,BRITISH POUND,279341,53189,132446,200570,107474,22596,36435
2025-11-18T00:00:00.000,097741,JAPANESE YEN,329456,169890,138733,114082,144609,41153,41783
2025-11-18T00:00:00.000,098662,USD INDEX,44403,16893,33001,21042,5911,3666,2689
2025-11-18T00:00:00.000,099741,EURO FX,827015,243961,144954,473016,613166,89746,48603
2025-11-18T00:00:00.000,112741,NZ DOLLAR,103502,24211,73468,72569,21081,3742,5973
2025-11-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,179341,45721,121577,103569,36764,28484,19433
2025-11-25T00:00:00.000,090741,CANADIAN DOLLAR,280112,21438,171852,232517,69057,22975,36021
2025-11-25T00:00:00.000,092741,SWISS FRANC,77509,7571,42931,56181,17067,13629,17383
2025-11-25T00:00:00.000,096742,BRITISH POUND,315550,45257,138478,233392,131392,26262,35041
2025-11-25T00:00:00.000,097741,JAPANESE YEN,344420,169218,142701,117192,144676,42707,41740
2025-11-25T00:00:00.000,098662,USD INDEX,47161,18448,34795,22808,6925,3239,2775
2025-11-25T00:00:00.000,099741,EURO FX,830589,244392,150321,474204,611180,90477,47572
2025-11-25T00:00:00.000,112741,NZ DOLLAR,107180,23477,75548,76573,22468,3857,5891
2025-11-25T00:00:00.000,232741,AUSTRALIAN DOLLAR,192678,43918,128094,114486,38934,28540,19916
2025-12-02T00:00:00.000,090741,CANADIAN DOLLAR,274997,19047,169094,228183,69033,25057,34160
2025-12-02T00:00:00.000,092741,SWISS FRANC,77275,6894,42679,55385,18537,14257,15320
2025-12-02T00:00:00.000,096742,BRITISH POUND,299768,52252,132432,212626,123411,26040,35075
2025-12-02T00:00:00.000,097741,JAPANESE YEN,394859,184958,148540,133444,171567,42706,41001
2025-12-02T00:00:00.000,098662,USD INDEX,43781,14444,30662,22924,7520,3444,2630
2025-12-02T00:00:00.000,099741,EURO FX,851184,249672,141219,482328,638080,92343,45044
2025-12-02T00:00:00.000,112741,NZ DOLLAR,104251,18394,71510,79164,23237,3568,6379
2025-12-02T00:00:00.000,232741,AUSTRALIAN DOLLAR,202574,45868,129261,120635,50354,30927,17815
2025-12-09T00:00:00.000,090741,CANADIAN DOLLAR,251868,15794,146394,204735,66012,26094,34217
2025-12-09T00:00:00.000,092741,SWISS FRANC,92395,8456,47059,62231,19682,15229,19175
2025-12-09T00:00:00.000,096742,BRITISH POUND,332405,60319,135834,213264,128982,26177,34944
2025-12-09T00:00:00.000,097741,JAPANESE YEN,465416,184488,167040,205773,223832,42738,42127
2025-12-09T00:00:00.000,098662,USD INDEX,42972,14778,28652,21923,8295,3245,2999
2025-12-09T00:00:00.000,099741,EURO FX,942794,268118,129330,536662,726259,98659,47850
2025-12-09T00:00:00.000,112741,NZ DOLLAR,114432,14333,71114,82051,23540,3603,5333
2025-12-09T00:00:00.000,232741,AUSTRALIAN DOLLAR,296662,57569,120516,184216,139130,34721,16860
2025-12-16T00:00:00.000,090741,CANADIAN DOLLAR,244427,25653,112293,186766,94528,25464,31062
2025-12-16T00:00:00.000,092741,SWISS FRANC,103436,9448,48355,61402,21032,32524,33987
2025-12-16T00:00:00.000,096742,BRITISH POUND,282031,61968,110466,106912,56503,109784,111695
2025-12-16T00:00:00.000,097741,JAPANESE YEN,379679,146275,149217,101002,105746,129441,121755
2025-12-16T00:00:00.000,098662,USD INDEX,26994,15895,20490,7427,2238,2137,2731
2025-12-16T00:00:00.000,099741,EURO FX,986986,277002,132099,451583,647640,240921,189767
2025-12-16T00:00:00.000,112741,NZ DOLLAR,103974,8129,56172,66845,17587,25664,26879
2025-12-16T00:00:00.000,232741,AUSTRALIAN DOLLAR,293796,67640,89535,103738,102167,117547,97223
2025-12-23T00:00:00.000,090741,CANADIAN DOLLAR,197138,41739,97532,127092,69902,27500,28897
2025-12-23T00:00:00.000,092741,SWISS FRANC,88305,8780,52769,63909,20553,15494,14861
2025-12-23T00:00:00.000,096742,BRITISH POUND,198132,63540,104739,104258,60602,28000,30457
2025-12-23T00:00:00.000,097741,JAPANESE YEN,285084,141133,139910,99644,105548,40969,36288
2025-12-23T00:00:00.000,098662,USD INDEX,28181,16688,20709,7481,2704,2215,2971
2025-12-23T00:00:00.000,099741,EURO FX,866951,293179,133288,463484,672962,92243,42656
2025-12-23T00:00:00.000,112741,NZ DOLLAR,82159,9596,53630,65300,20375,3439,4330
2025-12-23T00:00:00.000,232741,AUSTRALIAN DOLLAR,217163,70657,92255,106231,102459,36905,19079
2025-12-30T00:00:00.000,090741,CANADIAN DOLLAR,211171,52787,93298,126948,90860,30182,25759
2025-12-30T00:00:00.000,092741,SWISS FRANC,89124,8910,53108,63329,20960,16776,14947
2025-12-30T00:00:00.000,096742,BRITISH POUND,196003,69492,102699,97782,63299,26408,27684
2025-12-30T00:00:00.000,097741,JAPANESE YEN,286132,144596,130528,95645,114721,41346,36338
2025-12-30T00:00:00.000,098662,USD INDEX,28984,16652,20612,8371,3783,2278,2906
2025-12-30T00:00:00.000,099741,EURO FX,869169,294738,137273,464299,675925,92672,38511
2025-12-30T00:00:00.000,112741,NZ DOLLAR,79352,8706,51960,63607,19808,3647,4192
2025-12-30T00:00:00.000,232741,AUSTRALIAN DOLLAR,223804,77497,98713,105384,106222,37932,15878
2026-01-06T00:00:00.000,090741,CANADIAN DOLLAR,218740,56931,97516,125159,89097,31413,26890
2026-01-06T00:00:00.000,092741,SWISS FRANC,90378,11077,51343,63645,22248,15558,16689
2026-01-06T00:00:00.000,096742,BRITISH POUND,206314,76486,107024,96932,67694,29639,28339
2026-01-06T00:00:00.000,097741,JAPANESE YEN,287715,140441,131626,94001,106169,42873,39520
2026-01-06T00:00:00.000,098662,USD INDEX,30078,17671,21502,8104,3706,2248,2815
2026-01-06T00:00:00.000,099741,EURO FX,881815,298253,135441,469661,685480,93907,40900
2026-01-06T00:00:00.000,112741,NZ DOLLAR,84556,12971,56334,64978,20758,3609,4466
2026-01-06T00:00:00.000,232741,AUSTRALIAN DOLLAR,230926,80491,99451,106793,110036,38862,16659
2026-01-13T00:00:00.000,090741,CANADIAN DOLLAR,219263,62705,104955,122096,76281,28109,31674
2026-01-13T00:00:00.000,092741,SWISS FRANC,96220,13395,56787,68778,21615,13977,17748
2026-01-13T00:00:00.000,096742,BRITISH POUND,207867,79003,104273,97243,71739,28832,29066
2026-01-13T00:00:00.000,097741,JAPANESE YEN,294242,111743,156907,114303,68484,44360,45015
2026-01-13T00:00:00.000,098662,USD INDEX,29868,17929,21659,7158,3419,2952,2961
2026-01-13T00:00:00.000,099741,EURO FX,883672,283592,150936,487595,667362,91580,44469
2026-01-13T00:00:00.000,112741,NZ DOLLAR,85211,9613,58464,69662,20300,4002,4513
2026-01-13T00:00:00.000,232741,AUSTRALIAN DOLLAR,229456,83955,102801,103295,106905,39790,17334
2026-01-20T00:00:00.000,090741,CANADIAN DOLLAR,213597,59456,101241,120142,74152,27744,31949
2026-01-20T00:00:00.000,092741,SWISS FRANC,98085,12257,55464,71873,23901,13860,18625
2026-01-20T00:00:00.000,096742,BRITISH POUND,207612,81332,103312,91023,73941,33243,28345
2026-01-20T00:00:00.000,097741,JAPANESE YEN,292607,107139,151968,115583,74443,43047,39358
2026-01-20T00:00:00.000,098662,USD INDEX,29579,16003,22421,9023,2718,2762,2649
2026-01-20T00:00:00.000,099741,EURO FX,880948,275235,163540,488166,643762,92941,49040
2026-01-20T00:00:00.000,112741,NZ DOLLAR,92661,13670,63280,73619,22808,3742,4943
2026-01-20T00:00:00.000,232741,AUSTRALIAN DOLLAR,230657,85759,99770,100608,112395,42698,16900
2026-01-27T00:00:00.000,090741,CANADIAN DOLLAR,227204,77169,93215,118539,104805,28551,26239
2026-01-27T00:00:00.000,092741,SWISS FRANC,96111,9724,52617,67805,25399,18510,18023
2026-01-27T00:00:00.000,096742,BRITISH POUND,224459,87786,103948,97216,91752,36620,25922
2026-01-27T00:00:00.000,097741,JAPANESE YEN,300726,104460,138393,125157,98448,42786,35562
2026-01-27T00:00:00.000,098662,USD INDEX,31746,17945,22350,9163,4076,2838,3520
2026-01-27T00:00:00.000,099741,EURO FX,919284,290336,158202,499732,681336,94116,44646
2026-01-27T00:00:00.000,112741,NZ DOLLAR,85552,12074,59819,69085,20217,3655,4778
2026-01-27T00:00:00.000,232741,AUSTRALIAN DOLLAR,252055,109806,102660,100026,128335,40630,19467
2026-02-03T00:00:00.000,090741,CANADIAN DOLLAR,216252,77397,75267,104119,112035,31230,25444
2026-02-03T00:00:00.000,092741,SWISS FRANC,93555,9687,50404,65424,26412,17858,16153
2026-02-03T00:00:00.000,096742,BRITISH POUND,227888,94893,108804,96004,88940,34151,27304
2026-02-03T00:00:00.000,097741,JAPANESE YEN,303673,114428,133650,122665,108248,39140,34335
2026-02-03T00:00:00.000,098662,USD INDEX,28190,16610,17462,7239,5710,2188,2865
2026-02-03T00:00:00.000,099741,EURO FX,910464,302301,138940,483911,702452,93181,38001
2026-02-03T00:00:00.000,112741,NZ DOLLAR,71304,11883,46177,54596,20220,3988,4070
2026-02-03T00:00:00.000,232741,AUSTRALIAN DOLLAR,254240,118751,92633,92582,140642,41430,19488
2026-02-10T00:00:00.000,090741,CANADIAN DOLLAR,215037,84554,71278,95371,115559,31557,24645
2026-02-10T00:00:00.000,092741,SWISS FRANC,95799,9600,51859,65187,27498,20156,15586
2026-02-10T00:00:00.000,096742,BRITISH POUND,227574,88373,114183,99512,84396,36300,25606
2026-02-10T00:00:00.000,097741,JAPANESE YEN,334948,128090,147196,136055,123376,41473,35046
2026-02-10T00:00:00.000,098662,USD INDEX,27789,16131,16860,7877,5760,1902,3290
2026-02-10T00:00:00.000,099741,EURO FX,926273,318704,138399,484603,720382,94375,38901
2026-02-10T00:00:00.000,112741,NZ DOLLAR,71848,11801,46720,54116,20433,4759,3523
2026-02-10T00:00:00.000,232741,AUSTRALIAN DOLLAR,247194,112766,79557,87293,146429,43386,17459
2026-02-17T00:00:00.000,090741,CANADIAN DOLLAR,218415,89601,63775,93653,124027,30479,25931
2026-02-17T00:00:00.000,092741,SWISS FRANC,95743,10072,50953,65773,27177,19844,17559
2026-02-17T00:00:00.000,096742,BRITISH POUND,238845,82015,124419,115022,77368,32847,28097
2026-02-17T00:00:00.000,097741,JAPANESE YEN,354328,143172,130217,141766,157934,39166,35953
2026-02-17T00:00:00.000,098662,USD INDEX,26596,15416,15088,7094,6400,1996,3018
2026-02-17T00:00:00.000,099741,EURO FX,916813,311549,137069,487219,714896,96673,43476
